,-0.14,0.00011828,,,,,,,,,,,,,
,-0.16,0.00013498,,,,,,,,,,,,,
,-0.18,0.0001517,,,,,,,,,,,,,
,-0.2,0.00016822,,,,,,,,,,,,,
,-0.22,0.00018476,,,,,,,,,,,,,
,-0.24,0.00020128,,,,,,,,,,,,,
,-0.26,0.0002176,,,,,,,,,,,,,
,-0.28,0.00023388,,,,,,,,,,,,,
,-0.3,0.00025024,,,,,,,,,,,,,
,-0.32,0.00026612,,,,,,,,,,,,,
,-0.34,0.00028246,,,,,,,,,,,,,
,-0.36,0.00029806,,,,,,,,,,,,,
,-0.38,0.0003142,,,,,,,,,,,,,
,-0.4,0.00032978,,,,,,,,,,,,,
,-0.42,0.00034528,,,,,,,,,,,,,
,-0.44,0.00036058,,,,,,,,,,,,,
,-0.46,0.00037638,,,,,,,,,,,,,
,-0.48,0.00039174,,,,,,,,,,,,,
,-0.5,0.00040782,,,,,,,,,,,,,
,-0.52,0.00042296,,,,,,,,,,,,,
,-0.54,0.00043766,,,,,,,,,,,,,
,-0.56,0.00045184,,,,,,,,,,,,,
,-0.58,0.00046626,,,,,,,,,,,,,
,-0.6,0.00047684,,,,,,,,,,,,,
,-0.62,0.00048918,,,,,,,,,,,,,
,-0.64,0.0004961,,,,,,,,,,,,,
,-0.66,0.0005049,,,,,,,,,,,,,
,-0.68,0.00051074,,,,,,,,,,,,,
,-0.7,0.00051496,,,,,,,,,,,,,
,-0.72,0.00051268,,,,,,,,,,,,,
,-0.74,0.00050576,,,,,,,,,,,,,
,-0.76,0.00046344,,,,,,,,,,,,,
,-0.78,0.00042518,,,,,,,,,,,,,
,-0.8,0.00040172,,,,,,,,,,,,,
,-0.82,0.0003861,,,,,,,,,,,,,
,-0.84,0.00036226,,,,,,,,,,,,,
,-0.86,0.00032678,,,,,,,,,,,,,
,-0.88,0.0003043,,,,,,,,,,,,,
,-0.9,0.00029956,,,,,,,,,,,,,
,-0.92,0.00027474,,,,,,,,,,,,,
,-0.94,0.0002265,,,,,,,,,,,,,
,-0.96,0.00019548,,,,,,,,,,,,,
,-0.98,0.000078366,,,,,,,,,,,,,
,-1,0.000093656,,,,,,,,,,,,,
,-1.02,0.000086132,,,,,,,,,,,,,
,-1.04,0.000104748,,,,,,,,,,,,,
,-1.06,0.0000927,,,,,,,,,,,,,
,-1.08,0.000091674,,,,,,,,,,,,,
,-1.1,0.000103112,,,,,,,,,,,,,
,-1.12,0.00010988,,,,,,,,,,,,,
,-1.14,0.00010542,,,,,,,,,,,,,
,-1.16,0.0001158,,,,,,,,,,,,,
,-1.18,0.00010708,,,,,,,,,,,,,
,-1.2,0.00012566,,,,,,,,,,,,,
,-1.22,0.00012526,,,,,,,,,,,,,
,-1.24,0.00012188,,,,,,,,,,,,,
,-1.26,0.00013328,,,,,,,,,,,,,
,-1.28,0.00013886,,,,,,,,,,,,,
,-1.3,0.00016362,,,,,,,,,,,,,
,-1.32,0.00011238,,,,,,,,,,,,,
,-1.34,0.000106282,,,,,,,,,,,,,
,-1.36,0.000102956,,,,,,,,,,,,,
,-1.38,0.00011296,,,,,,,,,,,,,
,-1.4,0.00012442,,,,,,,,,,,,,
,-1.42,0.00013204,,,,,,,,,,,,,
,-1.44,0.00013822,,,,,,,,,,,,,
,-1.46,0.000102058,,,,,,,,,,,,,
,-1.48,0.000106624,,,,,,,,,,,,,
,-1.5,0.00011195,,,,,,,,,,,,,
,-1.52,0.00011738,,,,,,,,,,,,,
,-1.54,0.00012214,,,,,,,,,,,,,
,-1.56,0.00011592,,,,,,,,,,,,,
,-1.58,0.00012886,,,,,,,,,,,,,
,-1.6,0.0001315,,,,,,,,,,,,,
,-1.62,0.00012212,,,,,,,,,,,,,
,-1.64,0.00013252,,,,,,,,,,,,,
,-1.66,0.0001223,,,,,,,,,,,,,
,-1.68,0.00015448,,,,,,,,,,,,,
,-1.7,0.00013942,,,,,,,,,,,,,
,-1.72,0.00014302,,,,,,,,,,,,,
,-1.74,0.00015448,,,,,,,,,,,,,
,-1.76,0.00015812,,,,,,,,,,,,,
,-1.78,0.0001674,,,,,,,,,,,,,
,-1.8,0.00018106,,,,,,,,,,,,,
,-1.82,0.00018728,,,,,,,,,,,,,
,-1.84,0.00019202,,,,,,,,,,,,,
,-1.86,0.00019422,,,,,,,,,,,,,
,-1.88,0.00019366,,,,,,,,,,,,,
,-1.9,0.00020238,,,,,,,,,,,,,
,-1.92,0.0002039,,,,,,,,,,,,,
,-1.94,0.00019538,,,,,,,,,,,,,
,-1.96,0.000201,,,,,,,,,,,,,
,-1.98,0.00020888,,,,,,,,,,,,,
,-2,0.00021144,,,,,,,,,,,,,
,-2,0.0002216,,,,,,,,,,,,,
,-1.98,0.00021196,,,,,,,,,,,,,
,-1.96,0.00021562,,,,,,,,,,,,,
,-1.94,0.00021692,,,,,,,,,,,,,
,-1.92,0.00021598,,,,,,,,,,,,,
,-1.9,0.0002168,,,,,,,,,,,,,
,-1.88,0.00020318,,,,,,,,,,,,,
,-1.86,0.00020668,,,,,,,,,,,,,
,-1.84,0.00020398,,,,,,,,,,,,,
,-1.82,0.00019528,,,,,,,,,,,,,
,-1.8,0.00018906,,,,,,,,,,,,,
,-1.78,0.0001793,,,,,,,,,,,,,
,-1.76,0.0001754,,,,,,,,,,,,,
,-1.74,0.0001707,,,,,,,,,,,,,
,-1.72,0.00016606,,,,,,,,,,,,,
,-1.7,0.00016566,,,,,,,,,,,,,
,-1.68,0.00016008,,,,,,,,,,,,,
,-1.66,0.00015738,,,,,,,,,,,,,
,-1.64,0.00015248,,,,,,,,,,,,,
,-1.62,0.00015054,,,,,,,,,,,,,
,-1.6,0.00014296,,,,,,,,,,,,,
,-1.58,0.00014248,,,,,,,,,,,,,
,-1.56,0.00013934,,,,,,,,,,,,,
,-1.54,0.00013634,,,,,,,,,,,,,
,-1.52,0.00013326,,,,,,,,,,,,,
,-1.5,0.00012966,,,,,,,,,,,,,
,-1.48,0.00012684,,,,,,,,,,,,,
,-1.46,0.00012344,,,,,,,,,,,,,
,-1.44,0.00012024,,,,,,,,,,,,,
,-1.42,0.00011716,,,,,,,,,,,,,
,-1.4,0.00011412,,,,,,,,,,,,,
,-1.38,0.00011174,,,,,,,,,,,,,
,-1.36,0.00010974,,,,,,,,,,,,,
,-1.34,0.00010718,,,,,,,,,,,,,
,-1.32,0.00010454,,,,,,,,,,,,,
,-1.3,0.00010098,,,,,,,,,,,,,
,-1.28,0.000099332,,,,,,,,,,,,,
,-1.26,0.000097012,,,,,,,,,,,,,
,-1.24,0.000094664,,,,,,,,,,,,,
,-1.22,0.00009218,,,,,,,,,,,,,
,-1.2,0.000089732,,,,,,,,,,,,,
,-1.18,0.000087506,,,,,,,,,,,,,
,-1.16,0.00008544,,,,,,,,,,,,,
,-1.14,0.000082348,,,,,,,,,,,,,
,-1.12,0.000080592,,,,,,,,,,,,,
,-1.1,0.00007823,,,,,,,,,,,,,
,-1.08,0.00007543,,,,,,,,,,,,,
,-1.06,0.000072904,,,,,,,,,,,,,
,-1.04,0.000071318,,,,,,,,,,,,,
,-1.02,0.000068164,,,,,,,,,,,,,
,-1,0.000066168,,,,,,,,,,,,,
,-0.98,0.00006411,,,,,,,,,,,,,
,-0.96,0.00006223,,,,,,,,,,,,,
,-0.94,0.000060504,,,,,,,,,,,,,
,-0.92,0.000058778,,,,,,,,,,,,,
,-0.9,0.00005784,,,,,,,,,,,,,
,-0.88,0.000055598,,,,,,,,,,,,,
,-0.86,0.000053964,,,,,,,,,,,,,
,-0.84,0.000052866,,,,,,,,,,,,,
,-0.82,0.00005055,,,,,,,,,,,,,
,-0.8,0.000048832,,,,,,,,,,,,,
,-0.78,0.000045494,,,,,,,,,,,,,
,-0.76,0.00004354,,,,,,,,,,,,,
,-0.74,0.000041832,,,,,,,,,,,,,
,-0.72,0.000039682,,,,,,,,,,,,,
,-0.7,0.000037352,,,,,,,,,,,,,
,-0.68,0.000035464,,,,,,,,,,,,,
,-0.66,0.000033976,,,,,,,,,,,,,
,-0.64,0.000032568,,,,,,,,,,,,,
,-0.62,0.00003108,,,,,,,,,,,,,
,-0.6,0.00002934,,,,,,,,,,,,,
,-0.58,0.000028076,,,,,,,,,,,,,
,-0.56,0.000026824,,,,,,,,,,,,,
,-0.54,0.00002516,,,,,,,,,,,,,
,-0.52,0.000023304,,,,,,,,,,,,,
,-0.5,0.000022162,,,,,,,,,,,,,
,-0.48,0.00002038,,,,,,,,,,,,,
,-0.46,0.000019164,,,,,,,,,,,,,
,-0.44,0.000017646,,,,,,,,,,,,,
,-0.42,0.000016516,,,,,,,,,,,,,
,-0.4,0.0000155,,,,,,,,,,,,,
,-0.38,0.00001442,,,,,,,,,,,,,
,-0.36,0.000013378,,,,,,,,,,,,,
,-0.34,0.000011874,,,,,,,,,,,,,
,-0.32,0.000010958,,,,,,,,,,,,,
,-0.3,0.000010138,,,,,,,,,,,,,
,-0.28,8.9948E-06,,,,,,,,,,,,,
,-0.26,0.000008172,,,,,,,,,,,,,
,-0.24,7.4019E-06,,,,,,,,,,,,,
,-0.22,6.6204E-06,,,,,,,,,,,,,
,-0.2,5.5874E-06,,,,,,,,,,,,,
,-0.18,4.7912E-06,,,,,,,,,,,,,
,-0.16,4.1289E-06,,,,,,,,,,,,,
,-0.14,3.5456E-06,,,,,,,,,,,,,
,-0.12,2.9724E-06,,,,,,,,,,,,,
,-0.1,2.4202E-06,,,,,,,,,,,,,
,-0.08,1.9776E-06,,,,,,,,,,,,,
,-0.06,1.3159E-06,,,,,,,,,,,,,
,-0.04,8.6028E-07,,,,,,,,,,,,,
,-0.02,4.4096E-07,,,,,,,,,,,,,
,0,2.59312E-08,,,,,,,,,,,,,
